학년/가진급학년,교과과정,교과영역구분,학수강좌번호,교과목명,교원명,수업캠퍼스,요일/시간,강의실,학점,이론,실습,공학설계,강의계획서,교과목해설,강의유형,강의종류,이수구분,개설대학,개설학과/전공,교과목영문명
"3,4학년",전공,전문,FOO4005-01,생화학및분자생물학실험,홍광원,일산,목5.0-9.5/13:00-18:00,1104-260(상영바이오관 260 식품생명공학과 전공 실습실),3,1.0,4.0,,더블클릭,더블클릭,이론+실습,일반강의,전공,바이오시스템대학,바이오시스템대학 식품생명공학과,Biochemistry and Molecular Biology Lab
"3,4학년",전공,전문,FOO4011-01,식품가공학2,박준하,일산,월1.0-3.5/09:00-12:00,1104-208(상영바이오관 208 장전 강의실_스마트),3,3.0,0.0,,더블클릭,더블클릭,이론,일반강의,전공,바이오시스템대학,바이오시스템대학 식품생명공학과,Food Processing II
"3,4학년",전공,전문,FOO4013-01,식품화학실험,이광근,일산,수6.0-10.5/14:00-18:50,1104-260(상영바이오관 260 식품생명공학과 전공 실습실),3,1.0,4.0,,더블클릭,더블클릭,이론+실습,일반강의,전공,바이오시스템대학,바이오시스템대학 식품생명공학과,Food Chemistry Lab
"3,4학년",전공,전문,FOO4017-01,발효공학,강준원,일산,"수9.0-10.0/17:00-18:25,금5.0-6.0/13:00-14:30","1104-213(상영바이오관 213 강의실),1104-213(상영바이오관 213 강의실)",3,3.0,0.0,,더블클릭,더블클릭,이론,일반강의,전공,바이오시스템대학,바이오시스템대학 식품생명공학과,Fermentation Technology
"3,4학년",전공,전문,FOO4025-01,기능성식품학2,이석희,일산,"월4.5-5.5/12:30-14:00,수3.0-4.0/11:00-12:30","1104-213(상영바이오관 213 강의실),1104-213(상영바이오관 213 강의실)",3,3.0,0.0,,더블클릭,더블클릭,이론,일반강의,전공,바이오시스템대학,바이오시스템대학 식품생명공학과,Functional Foods 2
"2,3학년",전공,전문,FOO4028-01,식품면역학,강석성,일산,"월2.5-3.5/10:30-12:00,목6.0-7.0/14:00-15:30","1104-213(상영바이오관 213 강의실),1104-213(상영바이오관 213 강의실)",3,3.0,0.0,,더블클릭,더블클릭,이론,외국어강의,전공,바이오시스템대학,바이오시스템대학 식품생명공학과,"Food Immunology "
"3,4학년",전공,전문,FOO4032-01,식품안전성학,신한승,일산,"화2.5-3.5/10:30-12:00,목3.0-4.0/11:00-12:30","1104-213(상영바이오관 213 강의실),1104-213(상영바이오관 213 강의실)",3,3.0,0.0,,더블클릭,더블클릭,이론,일반강의,전공,바이오시스템대학,바이오시스템대학 식품생명공학과,Food Safety
"3,4학년",전공,전문,FOO4037-01,식품공학,이승주,일산,"화2.5-3.5/10:30-12:00,화5.5-6.5/13:30-15:00","1104-848(상영바이오관 848 세미나실2(고양캠퍼스)),1104-151(상영바이오관  컴퓨터실)",3,3.0,0.0,,더블클릭,더블클릭,이론,일반강의,전공,바이오시스템대학,바이오시스템대학 식품생명공학과,Food Engineering
"2,3학년",전공,전문,FOO4038-01,식품효능평가실습학,금나나,일산,화1.0-5.5/09:00-14:00,1104-234(상영바이오관 234 대학원강의실),3,1.0,4.0,,더블클릭,더블클릭,이론+실습,외국어강의,전공,바이오시스템대학,바이오시스템대학 식품생명공학과,Meta-analysis: systematic evaluation of foods and functional foods
3학년,전공,전문,FSI4001-01,사이버범죄수사론,이미정,서울,금4.0-6.5/12:00-15:00,207-328(혜화관 328 328 강의실),3,3.0,0.0,,더블클릭,더블클릭,이론,일반강의,전공,연계전공,연계전공 범죄수사소프트웨어,Investigation in Cybercrime
"3,4학년",전공,전문,GCS4002-01,식품포장특론,정승원,,수7.0-9.5/15:00-18:00,202-264(사회과학/경영관 222 MBA 205 강의실),3,3.0,0.0,,더블클릭,더블클릭,,,전공,연계전공,연계전공 그래픽커뮤니케이션사이언스,"Advanced Food Packaging "
"3,4학년",전공,전문,GCS4006-01,4차산업과패키징,김병수,,월7.0-9.5/15:00-18:00,202-264(사회과학/경영관 222 MBA 205 강의실),3,3.0,0.0,,더블클릭,더블클릭,,,전공,연계전공,연계전공 그래픽커뮤니케이션사이언스,Industry 4.0 and Packaging
"3,4학년",전공,전문,GEO4021-01,지리교육공학및평가,안재섭,서울,화1.5-4.0/09:30-12:30,501-309(학림관 J312 GIS 강의실),3,3.0,0.0,,더블클릭,더블클릭,이론,일반강의,전공,사범대학,사범대학 지리교육과,Technology and Evaluation in Geography Education
"3,4학년",전공,전문,GEO4049-01,지리교과논리및논술세미나,안재섭,서울,"화7.0-8.0/15:00-16:30,수7.0-8.0/15:00-16:30","501-333(학림관 J301 강의실),501-333(학림관 J301 강의실)",3,3.0,0.0,,더블클릭,더블클릭,이론,일반강의,전공,사범대학,사범대학 지리교육과,Seminar in logic and discourse of geographical course
"3,4학년",전공,전문,GEO4052-01,지리교재연구및지도법,안재섭,서울,"화8.5-9.5/16:30-18:00,수8.5-9.5/16:30-18:00","501-333(학림관 J301 강의실),501-333(학림관 J301 강의실)",3,3.0,0.0,,더블클릭,더블클릭,이론,일반강의,전공,사범대학,사범대학 지리교육과,Teaching Method and Curriculum of Geography
"3,4학년",전공,전문,GEO4065-01,글로벌경제지리,이승철,서울,"월3.0-4.0/11:00-12:30,수3.0-4.0/11:00-12:30","501-447(학림관 J409 강의실),501-447(학림관 J409 강의실)",3,3.0,0.0,,더블클릭,,이론,일반강의,전공,사범대학,사범대학 지리교육과,Global Economic Geography
"3,4학년",전공,전문,GEO4067-01,커뮤니티맵핑과액티브러닝(캡스톤디자인),양병윤,서울,월7.0-9.5/15:00-18:00,501-309(학림관 J312 GIS 강의실),3,3.0,0.0,,더블클릭,더블클릭,이론,일반강의,전공,사범대학,사범대학 지리교육과,Community Mapping and Active Learning(CapstonDesign)
"3,4학년",전공,전문,GEO4068-01,원격탐사와영상판독,나유경,서울,금4.0-6.5/12:00-15:00,501-309(학림관 J312 GIS 강의실),3,3.0,0.0,,더블클릭,더블클릭,이론,일반강의,전공,사범대학,사범대학 지리교육과," Remote Sensing and Image Interpretation"
"3,4학년",전공,전문,GEO4069-01,응용지형학,김태석,서울,"월5.5-6.5/13:30-15:00,수5.5-6.5/13:30-15:00","501-447(학림관 J409 강의실),501-447(학림관 J409 강의실)",3,3.0,0.0,,더블클릭,,이론,일반강의,전공,사범대학,사범대학 지리교육과,Applied Geomorphology
"3,4학년",전공,전문,HIE4003-01,역사교육특강,윤선태,서울,"월5.0-6.0/13:00-14:30,수5.0-6.0/13:00-14:30","501-402(학림관 J411 강의실),501-402(학림관 J411 강의실)",3,3.0,0.0,,더블클릭,더블클릭,이론,일반강의,전공,사범대학,사범대학 역사교육과,Special Teachings of History Education
"3,4학년",전공,전문,HIE4009-01,역사논리및논술,윤종필,서울,"월6.5-7.5/14:30-16:00,수6.5-7.5/14:30-16:00","501-402(학림관 J411 강의실),501-402(학림관 J411 강의실)",3,3.0,0.0,,더블클릭,더블클릭,이론,일반강의,전공,사범대학,사범대학 역사교육과,Historical Logics & Critical Writings
"3,4학년",전공,전문,HIE4009-02,역사논리및논술,윤종필,서울,"화7.0-8.0/15:00-16:30,목7.0-8.0/15:00-16:30","501-402(학림관 J411 강의실),501-402(학림관 J411 강의실)",3,3.0,0.0,,더블클릭,더블클릭,이론,일반강의,전공,사범대학,사범대학 역사교육과,Historical Logics & Critical Writings
"3,4학년",전공,전문,HIE4011-01,한국사회경제사,윤선태,서울,"월8.0-9.0/16:00-17:30,수8.0-9.0/16:00-17:30","501-402(학림관 J411 강의실),501-402(학림관 J411 강의실)",3,3.0,0.0,,더블클릭,더블클릭,이론,일반강의,전공,사범대학,사범대학 역사교육과,Social and Economic History of Korea
"3,4학년",전공,전문,HIE4018-01,현대세계와한국,조건,서울,금8.5-11.0/16:30-19:15,501-402(학림관 J411 강의실),3,3.0,0.0,,더블클릭,더블클릭,이론,일반강의,전공,사범대학,사범대학 역사교육과,Contemporary World & Korea
"3,4학년",전공,전문,HIE4021-01,역사교재연구및지도법,윤종필,서울,목4.0-6.5/12:00-15:00,501-347(학림관 J308 강의실_스마트),3,3.0,0.0,,더블클릭,더블클릭,이론,일반강의,전공,사범대학,사범대학 역사교육과,Teaching Method & Curriculum of History
"3,4학년",전공,전문,HIE4029-01,한국사교육론,이승민,서울,금1.5-4.0/09:30-12:30,501-402(학림관 J411 강의실),3,3.0,0.0,,더블클릭,더블클릭,이론,일반강의,전공,사범대학,사범대학 역사교육과,Methodological Approach to Korean Historical Education
"3,4학년",전공,전문,HIE4033-01,사료강독3:아시아사교육자료강독,최진열,서울,수1.5-4.0/09:30-12:30,501-402(학림관 J411 강의실),3,3.0,0.0,,더블클릭,더블클릭,이론,일반강의,전공,사범대학,사범대학 역사교육과,Readings  in Document of Asian History-Education
"3,4학년",전공,전문,HIE4040-01,서양근현대사,강택구,서울,월1.5-4.0/09:30-12:30,501-402(학림관 J411 강의실),3,3.0,0.0,,더블클릭,더블클릭,이론,일반강의,전공,사범대학,사범대학 역사교육과,Modern and Contemporary History of the West
"3,4학년",전공,전문,HIE4042-01,세계사교재론,강명수,서울,금5.5-8.0/13:30-16:30,501-402(학림관 J411 강의실),3,3.0,0.0,,더블클릭,더블클릭,이론,일반강의,전공,사범대학,사범대학 역사교육과,Materials in Teaching of World History
"3,4학년",전공,전문,HIS4005-01,동양최근세사,김택경,서울,금2.0-4.5/10:00-13:00,307-121(명진관 A121 강의실_스마트),3,3.0,0.0,,더블클릭,더블클릭,이론,일반강의,전공,문과대학,문과대학 사학과,Contemporary History of Oriental
"3,4학년",전공,전문,HIS4007-01,한국사상사,최연식,서울,"월5.5-6.5/13:30-15:00,수5.5-6.5/13:30-15:00","307-209(명진관 A209 강의실),307-209(명진관 A209 강의실)",3,3.0,0.0,,더블클릭,더블클릭,이론,일반강의,전공,문과대학,문과대학 사학과,History of Korean Thoughts
"3,4학년",전공,전문,HIS4011-01,동양사강독,서인범,서울,월7.0-9.5/15:00-18:00,307-121(명진관 A121 강의실_스마트),3,3.0,0.0,,더블클릭,더블클릭,이론,일반강의,전공,문과대학,문과대학 사학과,Readings in Asian History
"3,4학년",전공,전문,HIS4018-01,동양사연습,정병준,서울,"화8.5-9.5/16:30-18:00,수8.5-9.5/16:30-18:00","307-121(명진관 A121 강의실_스마트),307-121(명진관 A121 강의실_스마트)",3,3.0,0.0,,더블클릭,더블클릭,이론,일반강의,전공,문과대학,문과대학 사학과,Seminar in Oriental History
"3,4학년",전공,전문,HIS4024-01,동양역사고전읽기,강준,서울,금6.0-8.5/14:00-17:00,307-209(명진관 A209 강의실),3,3.0,0.0,,더블클릭,더블클릭,이론,일반강의,전공,문과대학,문과대학 사학과,Classical Asian Literature and History
"3,4학년",전공,전문,HIS4029-01,한국문화예술사,박진일,서울,월10.0-12.5/18:00-20:30,307-209(명진관 A209 강의실),3,3.0,0.0,,더블클릭,더블클릭,이론,일반강의,전공,문과대학,문과대학 사학과,History of Korean Culture and Arts
"3,4학년",전공,전문,HIS4030-01,서양현대사,유회명,서울,월2.0-4.5/10:00-13:00,307-121(명진관 A121 강의실_스마트),3,3.0,0.0,,더블클릭,더블클릭,이론,일반강의,전공,문과대학,문과대학 사학과,Contemporary Hisotry of Europe
"3,4학년",전공,전문,HIS4031-01,서양사연습,유회명,서울,수2.0-4.5/10:00-13:00,307-121(명진관 A121 강의실_스마트),3,3.0,0.0,,더블클릭,더블클릭,이론,일반강의,전공,문과대학,문과대학 사학과,Seminar on European History
"3,4학년",전공,전문,HIS4035-01,한국현대사,조민지,서울,수2.0-4.5/10:00-13:00,307-209(명진관 A209 강의실),3,3.0,0.0,,더블클릭,더블클릭,이론,외국어강의,전공,문과대학,문과대학 사학과,Contemporary History of Korea
"3,4학년",전공,전문,HIS4040-01,태평양현대사,권오수,서울,목7.0-9.5/15:00-18:00,307-209(명진관 A209 강의실),3,3.0,0.0,,더블클릭,더블클릭,이론,일반강의,전공,문과대학,문과대학 사학과,Survey of the Pacific Rim History
"3,4학년",전공,전문,HIS4044-01,3D동국여지승람,권기석,서울,금7.0-9.5/15:00-18:00,303-214(법학/만해관 B264 (B) 공용컴퓨터실),3,3.0,0.0,,더블클릭,더블클릭,이론,일반강의,전공,문과대학,문과대학 사학과,3D HGIS
"3,4학년",전공,전문,HIS4046-01,디지털역사문화콘텐츠(캡스톤디자인),김택경,서울,목1.0-3.5/09:00-12:00,303-214(법학/만해관 B264 (B) 공용컴퓨터실),3,1.0,2.0,,더블클릭,더블클릭,이론+실습,일반강의,전공,문과대학,문과대학 사학과,Digital History and Cultural Contents(Capstone Design)
"3,4학년",전공,전문,HOM4004-01,외국조리,허인준,서울,월5.5-8.0/13:30-16:30,501-132(학림관 J102 전통사찰음식연구소/조리실습실),2,1.0,2.0,,더블클릭,더블클릭,이론+실습,일반강의,전공,사범대학,"사범대학 가정교육과 ",Foreign Cooking
"3,4학년",전공,전문,HOM4010-01,생활설계와직업,조소연,서울,화4.5-7.0/12:30-15:30,407-109(정보문화관P P304 강의실),3,3.0,0.0,,더블클릭,더블클릭,이론,일반강의,전공,사범대학,"사범대학 가정교육과 ",Life Plan & Vocational Education
"3,4학년",전공,전문,HOM4022-01,부모교육론,이현,서울,목1.0-3.5/09:00-12:00,501-314(학림관 J314 강의실),3,3.0,0.0,,더블클릭,더블클릭,이론,일반강의,전공,사범대학,"사범대학 가정교육과 ",Applications & Practice of Children
"3,4학년",전공,전문,HOM4038-01,가정과논리및논술,전미경,서울,화1.0-3.5/09:00-12:00,501-302(학림관 J310 강의실),3,3.0,0.0,,더블클릭,더블클릭,이론,일반강의,전공,사범대학,"사범대학 가정교육과 ",Home Economics Logics & Critical Writings
"3,4학년",전공,전문,HOM4038-02,가정과논리및논술,전미경,서울,목5.0-7.5/13:00-16:00,501-447(학림관 J409 강의실),3,3.0,0.0,,더블클릭,더블클릭,이론,일반강의,전공,사범대학,"사범대학 가정교육과 ",Home Economics Logics & Critical Writings
"3,4학년",전공,전문,HOM4042-01,생애주기영양,강영은,서울,수1.0-2.5/09:00-11:00,501-450(학림관 J410 강의실),2,2.0,0.0,,더블클릭,더블클릭,이론,일반강의,전공,사범대학,"사범대학 가정교육과 ",Nutrition of Life Cycle
"3,4학년",전공,전문,HOM4043-01,식생활관리,이유신,서울,금2.0-4.5/10:00-13:00,501-450(학림관 J410 강의실),3,3.0,0.0,,더블클릭,더블클릭,이론,일반강의,전공,사범대학,"사범대학 가정교육과 ",Meal Management
"3,4학년",전공,전문,HOM4044-01,서양복식문화사,김희라,서울,화7.5-10.0/15:30-18:25,501-113(학림관 J112 의복구성 실습실),3,3.0,0.0,,더블클릭,더블클릭,이론,일반강의,전공,사범대학,"사범대학 가정교육과 ",History of Costume
"3,4학년",전공,전문,HOM4048-01,가정교재연구및지도법,하오선,서울,수7.5-10.0/15:30-18:25,501-450(학림관 J410 강의실),3,3.0,0.0,,더블클릭,더블클릭,이론,일반강의,전공,사범대학,"사범대학 가정교육과 ",Studies in Home Economics Teaching Materials
"3,4학년",전공,전문,HOM4054-01,가족복지,이현,서울,목8.0-10.5/16:00-18:50,501-450(학림관 J410 강의실),3,3.0,0.0,,더블클릭,더블클릭,이론,일반강의,전공,사범대학,"사범대학 가정교육과 ",Family Welfare
"3,4학년",전공,전문,INC4057-01,데이터베이스체제,양기주,서울,"월2.0-3.0/10:00-11:30,수2.0-3.0/10:00-11:30","401-3165(신공학관(기숙사) 3165 정보통신공학실습실2),401-3165(신공학관(기숙사) 3165 정보통신공학실습실2)",3,3.0,0.0,1.0,,더블클릭,이론,외국어강의,전공,공과대학,공과대학 정보통신공학과,Database Systems
"3,4학년",전공,전문,INC4057-02,데이터베이스체제,양기주,서울,"월4.0-5.0/12:00-13:30,수4.0-5.0/12:00-13:30","401-3165(신공학관(기숙사) 3165 정보통신공학실습실2),401-3165(신공학관(기숙사) 3165 정보통신공학실습실2)",3,3.0,0.0,1.0,,더블클릭,이론,외국어강의,전공,공과대학,공과대학 정보통신공학과,Database Systems
"3,4학년",전공,전문,INC4063-01,컴퓨터네트워크,이재훈,서울,"월2.0-3.0/10:00-11:30,수2.0-3.0/10:00-11:30","401-6141(신공학관(기숙사) 6141 강의실),401-6141(신공학관(기숙사) 6141 강의실)",3,3.0,0.0,0.0,더블클릭,더블클릭,이론,일반강의,전공,공과대학,공과대학 정보통신공학과,Computer Network
"3,4학년",전공,전문,INC4063-02,컴퓨터네트워크,이재훈,서울,"월7.0-8.0/15:00-16:30,수7.0-8.0/15:00-16:30","401-6141(신공학관(기숙사) 6141 강의실),401-6141(신공학관(기숙사) 6141 강의실)",3,3.0,0.0,0.0,더블클릭,더블클릭,이론,일반강의,전공,공과대학,공과대학 정보통신공학과,Computer Network
4학년,전공,전문,INC4085-01,캡스톤디자인2,임대운,서울,목5.0-8.5/13:00-17:00,401-5143(신공학관(기숙사) 5143 강의실_스마트),3,2.0,2.0,3.0,,더블클릭,이론+실습,일반강의,전공,공과대학,공과대학 정보통신공학과,Capstone Design 2
"3,4학년",전공,전문,INC4086-01,임베디드시스템,김동환,서울,"화7.0-8.5/15:00-17:00,목7.0-8.5/15:00-17:00","401-6141(신공학관(기숙사) 6141 강의실),401-6141(신공학관(기숙사) 6141 강의실)",3,2.0,2.0,1.0,더블클릭,더블클릭,이론+실습,일반강의,전공,공과대학,공과대학 정보통신공학과,Embedded System
"3,4학년",전공,전문,INC4100-01,디지털영상처리,류철,서울,"월6.5-7.5/14:30-16:00,수6.5-7.5/14:30-16:00","401-5143(신공학관(기숙사) 5143 강의실_스마트),401-5143(신공학관(기숙사) 5143 강의실_스마트)",3,3.0,0.0,0.0,더블클릭,더블클릭,이론,일반강의,전공,공과대학,공과대학 정보통신공학과,Digital Image Processing
"3,4학년",전공,전문,INC4104-01,모바일소프트웨어,김웅섭,서울,목10.0-13.5/18:00-21:30,401-6141(신공학관(기숙사) 6141 강의실),3,2.0,2.0,1.0,더블클릭,더블클릭,이론+실습,일반강의,전공,공과대학,공과대학 정보통신공학과,Mobile Software
"3,4학년",전공,전문,INC4106-01,암호알고리즘및응용,임대운,서울,수10.0-12.5/18:00-20:30,401-5143(신공학관(기숙사) 5143 강의실_스마트),3,3.0,0.0,0.0,,더블클릭,이론,일반강의,전공,공과대학,공과대학 정보통신공학과,Cryptographic Alogrithms and its Applications
"3,4학년",전공,전문,INC4107-01,딥러닝,김동환,서울,"월7.0-8.0/15:00-16:30,수7.0-8.0/15:00-16:30","401-3163(신공학관(기숙사) 3163 정보통신공학실습실1),401-3163(신공학관(기숙사) 3163 정보통신공학실습실1)",3,3.0,0.0,0.0,더블클릭,더블클릭,이론,일반강의,전공,공과대학,공과대학 정보통신공학과,Deep Learning
"3,4학년",전공,전문,INC4108-01,산학융합종합설계(지식경영 프로젝트),이동환,서울,목11.0-11.5/18:50-19:40,401-3107(신공학관(기숙사) 3107 강의실),1,1.0,0.0,0.0,더블클릭,더블클릭,이론,산학융합종합설계,전공,공과대학,공과대학 정보통신공학과,Industry-Education Convergence Comprehensive Design(Intellectual Property Management Project)
"3,4학년",전공,전문,INC4111-01,디지털통신,임민중,서울,"화5.0-6.0/13:00-14:30,목5.0-6.0/13:00-14:30","401-6122(신공학관(기숙사) 6122 정보통신공학 실습실),401-6122(신공학관(기숙사) 6122 정보통신공학 실습실)",3,3.0,0.0,1.0,더블클릭,더블클릭,이론,일반강의,전공,공과대학,공과대학 정보통신공학과,Digital Communication
"3,4학년",전공,전문,INC4111-02,디지털통신,임민중,서울,"화6.5-7.5/14:30-16:00,목6.5-7.5/14:30-16:00","401-6122(신공학관(기숙사) 6122 정보통신공학 실습실),401-6122(신공학관(기숙사) 6122 정보통신공학 실습실)",3,3.0,0.0,1.0,더블클릭,더블클릭,이론,일반강의,전공,공과대학,공과대학 정보통신공학과,Digital Communication
"3,4학년",전공,전문,INC4114-01,지능형IoT시스템설계및지식재산권,김웅섭,서울,월10.0-13.5/18:00-21:30,401-6122(신공학관(기숙사) 6122 정보통신공학 실습실),3,2.0,2.0,0.0,더블클릭,더블클릭,이론+실습,일반강의,전공,공과대학,공과대학 정보통신공학과,A2IoT System Design with Intellectual Property
"3,4학년",전공,전문,INS4016-01,침입탐지와차단시스템,김혁준,서울,화1.0-3.5/09:00-12:00,207-334(혜화관 334 사이버보안 실습실),3,3.0,0.0,,,더블클릭,이론+실습,일반강의,전공,경찰사법대학,경찰사법대학 경찰행정학부,Intrusion Detection & Prevention Systems
"3,4학년",전공,전문,INS4017-01,산업보안기술,최인석,서울,수1.0-3.5/09:00-12:00,207-224(혜화관 224 주윤식 세미나실(224세미나실)),3,3.0,0.0,,더블클릭,더블클릭,이론,일반강의,전공,경찰사법대학,경찰사법대학 경찰행정학부,Industrial Security Methodology
"3,4학년",전공,전문,INS4018-01,최신ICT와보안,박민수,서울,수11.0-13.5/18:50-21:30,207-328(혜화관 328 328 강의실),3,3.0,0.0,,더블클릭,더블클릭,이론,일반강의,전공,경찰사법대학,경찰사법대학 경찰행정학부,Latest ICT and Security
"3,4학년",전공,전문,INS4019-01,침해사고대응관리,이준형,서울,목1.0-3.5/09:00-12:00,401-3115(신공학관(기숙사) 3115 (T) 공용컴퓨터실),3,3.0,0.0,,더블클릭,더블클릭,이론+실습,일반강의,전공,경찰사법대학,경찰사법대학 경찰행정학부,Scurity Incident Management
"3,4학년",전공,전문,INS4020-01,디지털포렌식개론,정두원,서울,금11.0-13.5/18:50-21:30,102-211(학술/문화관 K211 (K) 공용컴퓨터실),3,3.0,0.0,,더블클릭,더블클릭,이론,외국어강의,전공,경찰사법대학,경찰사법대학 경찰행정학부,Introduction to Digital Forensic
"3,4학년",전공,전문,INT4007-01,무역영어,김고운,서울,금5.5-8.0/13:30-16:30,202-360(사회과학/경영관 L310 강의실),3,3.0,0.0,,더블클릭,더블클릭,이론,일반강의,전공,사회과학대학,사회과학대학 국제통상학과,Business English
"3,4학년",전공,전문,INT4007-02,무역영어,남보라,서울,수1.0-3.5/09:00-12:00,202-360(사회과학/경영관 L310 강의실),3,3.0,0.0,,더블클릭,더블클릭,이론,일반강의,전공,사회과학대학,사회과학대학 국제통상학과,Business English
"3,4학년",전공,전문,INT4008-01,국제운송과물류,전기홍,서울,"월8.5-9.5/16:30-18:00,수8.5-9.5/16:30-18:00","201-554(사회과학/경영관 M554 554 강의실),201-554(사회과학/경영관 M554 554 강의실)",3,3.0,0.0,,더블클릭,더블클릭,이론,일반강의,전공,사회과학대학,사회과학대학 국제통상학과,International Transportation & Logistics
"3,4학년",전공,전문,INT4022-01,무역통계분석,이재화,서울,"월4.0-5.0/12:00-13:30,수4.0-5.0/12:00-13:30","201-554(사회과학/경영관 M554 554 강의실),201-554(사회과학/경영관 M554 554 강의실)",3,3.0,0.0,,더블클릭,더블클릭,이론,일반강의,전공,사회과학대학,사회과학대학 국제통상학과,Analysis of Trade Statistics
"3,4학년",전공,전문,INT4022-02,무역통계분석,이재화,서울,"월7.0-8.0/15:00-16:30,수7.0-8.0/15:00-16:30","201-554(사회과학/경영관 M554 554 강의실),201-554(사회과학/경영관 M554 554 강의실)",3,3.0,0.0,,더블클릭,더블클릭,이론,일반강의,전공,사회과학대학,사회과학대학 국제통상학과,Analysis of Trade Statistics
"3,4학년",전공,전문,INT4037-01,무역과리스크관리,김석태,서울,화10.0-12.5/18:00-20:30,202-360(사회과학/경영관 L310 강의실),3,3.0,,,더블클릭,더블클릭,이론,일반강의,전공,사회과학대학,사회과학대학 국제통상학과,International Trade and Risk Management
"3,4학년",전공,전문,INT4037-02,무역과리스크관리,정벤윤,서울,"월2.5-3.5/10:30-12:00,수2.5-3.5/10:30-12:00","201-554(사회과학/경영관 M554 554 강의실),201-554(사회과학/경영관 M554 554 강의실)",3,3.0,,,더블클릭,더블클릭,이론,일반강의,전공,사회과학대학,사회과학대학 국제통상학과,International Trade and Risk Management
"3,4학년",전공,전문,INT4038-01,파생상품거래,현정환,서울,"화4.0-5.0/12:00-13:30,목4.0-5.0/12:00-13:30","202-360(사회과학/경영관 L310 강의실),202-360(사회과학/경영관 L310 강의실)",3,3.0,0.0,,더블클릭,더블클릭,이론,외국어강의,전공,사회과학대학,사회과학대학 국제통상학과,Derivatives Trading
"3,4학년",전공,전문,INT4038-02,파생상품거래,신우용,서울,월1.0-3.5/09:00-12:00,202-360(사회과학/경영관 L310 강의실),3,3.0,0.0,,더블클릭,더블클릭,이론,일반강의,전공,사회과학대학,사회과학대학 국제통상학과,Derivatives Trading
"3,4학년",전공,전문,INT4039-01,한국경제와통상,신승관,서울,"화8.5-9.5/16:30-18:00,목8.5-9.5/16:30-18:00","201-554(사회과학/경영관 M554 554 강의실),201-554(사회과학/경영관 M554 554 강의실)",3,3.0,0.0,,더블클릭,더블클릭,이론,일반강의,전공,사회과학대학,사회과학대학 국제통상학과,Korean Economy and Int'l Trade
"3,4학년",전공,전문,INT4041-01,국제지역경제론,이학노,서울,목7.0-9.5/15:00-18:00,202-360(사회과학/경영관 L310 강의실),3,3.0,0.0,,더블클릭,더블클릭,이론,일반강의,전공,사회과학대학,사회과학대학 국제통상학과,World Regional Economies
"3,4학년",전공,전문,INT4044-01,핀테크와글로벌금융환경,현정환,서울,"화5.5-6.5/13:30-15:00,목5.5-6.5/13:30-15:00","202-360(사회과학/경영관 L310 강의실),202-360(사회과학/경영관 L310 강의실)",3,2.0,1.0,,더블클릭,더블클릭,이론,일반강의,전공,사회과학대학,사회과학대학 국제통상학과,Fin-tech and Global Financial Environment
"3,4학년",전공,전문,INT4047-01,글로벌서비스전략,하홍열,서울,"화1.0-2.0/09:00-10:30,목1.0-2.0/09:00-10:30","201-554(사회과학/경영관 M554 554 강의실),201-554(사회과학/경영관 M554 554 강의실)",3,3.0,0.0,,더블클릭,더블클릭,이론,일반강의,전공,사회과학대학,사회과학대학 국제통상학과,Global Service Strategy
"3,4학년",전공,전문,INT4047-02,글로벌서비스전략,하홍열,서울,"화2.5-3.5/10:30-12:00,목2.5-3.5/10:30-12:00","201-554(사회과학/경영관 M554 554 강의실),201-554(사회과학/경영관 M554 554 강의실)",3,3.0,0.0,,더블클릭,더블클릭,이론,일반강의,전공,사회과학대학,사회과학대학 국제통상학과,Global Service Strategy
4학년,전공,전문,IRC4004-01,자율사물캡스톤디자인,김준오,서울,목8.0-10.5/16:00-18:50,310-441(중앙도서관  T-메이커실습실),3,3.0,0.0,,더블클릭,더블클릭,이론,일반강의,전공,융합전공,융합전공 인텔리전스로봇,"Capstone Design for Autonomous Things "
3학년,전공,전문,ISE4005-01,첨단제조공학,박준영,서울,"수7.0-8.0/15:00-16:30,금7.0-8.0/15:00-16:30","405-450(원흥관 1,3 E450 강의실),405-450(원흥관 1,3 E450 강의실)",3,3.0,0.0,1.0,더블클릭,더블클릭,이론,외국어강의,전공,공과대학,공과대학 산업시스템공학과,Advanced Manufacturing Processes
3학년,전공,전문,ISE4018-01,유통물류관리,전성범,서울,"월5.5-6.5/13:30-15:00,수5.5-6.5/13:30-15:00","405-450(원흥관 1,3 E450 강의실),405-450(원흥관 1,3 E450 강의실)",3,3.0,0.0,0.0,더블클릭,더블클릭,이론,외국어강의,전공,공과대학,공과대학 산업시스템공학과,Logistics
4학년,전공,전문,ISE4022-01,제품개발,장준호,서울,"월4.0-5.0/12:00-13:30,목5.5-6.5/13:30-15:00","405-305(원흥관 1,3 F305 ERP실습실),405-305(원흥관 1,3 F305 ERP실습실)",3,3.0,0.0,1.0,더블클릭,더블클릭,이론,외국어강의,전공,공과대학,공과대학 산업시스템공학과,Product Development
3학년,전공,전문,ISE4023-01,기술경영,윤병운,서울,"화7.0-8.0/15:00-16:30,목7.0-8.0/15:00-16:30","405-450(원흥관 1,3 E450 강의실),405-450(원흥관 1,3 E450 강의실)",3,3.0,0.0,0.0,더블클릭,더블클릭,이론,일반강의,전공,공과대학,공과대학 산업시스템공학과,Technology Management
