course_code,course_name,professor,is_online
EIT4077-01,빅데이터 활용 영어 담화/대화 분석,황선희,False
EIT4082-01,Conference Interpreting Practice,홍정민,False
EIT4084-01,Interpreting Translation & Global Communicaton,홍정민,False
EIT4089-01,기계번역과포스트에디팅,김경혜,False
EIT4090-01,AI영어교육과언어발달,신정아,False
EME4005-01,무기화학,한영규,False
EME4020-01,유기전자재료와응용,진하늘,False
EME4025-01,전기화학응용및실험,이재준,False
EME4027-01,이차전지실험,남경완,False
EME4032-01,고분자물리,조제웅,False
EME4033-01,고체재료화학,오제민,False
EME4034-01,나노바이오융합과학,최창순,False
EME4040-01,기초반도체공학,권순철,False
ENE4016-01,전력공학2,정진우,False
ENE4017-01,전기기계2,한기진,False
ENE4017-02,전기기계2,한기진,False
ENE4019-01,SoC설계,홍유표,False
ENE4033-01,반도체공정,김삼동,False
ENE4033-02,반도체공정,김삼동,False
ENE4033-03,반도체공정,김성준,False
ENE4035-01,전동력제어및응용,정현삼,False
ENE4039-01,캡스톤디자인,전준현,False
ENE4039-02,캡스톤디자인,최한호,False
ENE4045-01,전자회로2,변상진,False
ENE4045-02,전자회로2,박정동,False
ENE4049-01,전기응용,정현삼,False
ENE4050-01,나노전자기계공학,김현석,False
ENE4055-01,분산전원시스템,류상욱,False
ENE4056-01,신재생에너지,전준현,False
ENE4060-01,영상처리,김준화,False
ENE4061-01,디지털통신,황승훈,False
ENE4061-02,디지털통신,손인수,False
ENE4062-01,기계학습론,손인수,False
ENE4062-02,기계학습론,박강령,False
ENE4064-01,전자회로실험,변상진,False
ENE4064-02,전자회로실험,변상진,False
ENE4066-01,제어공학개론,김민성,False
ENE4068-01,아날로그집적회로,변상진,False
ENE4069-01,임베디드신호처리시스템,김건욱,False
ENE4071-01,안테나공학,박정동,False
ENE4074-01,센서응용공학,김민성,False
ENG4020-01,미국문학과글쓰기연습,콜린캠벨,False
ENG4024-01,연극을통한영어연습,스티븐쿤스,False
ENG4040-01,영미문화연구,김종갑,False
ENG4043-01,페미니즘과영문학,홍승현,False
ENG4047-01,현대영국소설,홍승현,False
ENG4048-01,영어권문화와청취,김성중,False
ENG4048-02,영어권문화와청취,김지희,False
ENG4054-01,포스트모더니즘과디지털인문학,최진범,False
ENG4058-01,PresentationinEnglish,콜린캠벨,False
ENG4064-01,낭만과함께하는영국낭만주의,김성중,False
FIL4067-01,졸업영화캡스톤디자인,박재호,False
FIL4067-03,졸업영화캡스톤디자인,양윤호,False
FIL4067-05,졸업영화캡스톤디자인,조은희,False
FIL4068-01,사운드실습심화,한명환,False
FIL4068-03,사운드실습심화,한명환,False
FIL4071-01,다큐멘타리제작캡스톤디자인,박종호,False
FIL4071-03,다큐멘타리제작캡스톤디자인,박종호,False
FIL4072-01,극영화제작캡스톤디자인,김윤신,False
FIL4072-03,극영화제작캡스톤디자인,김윤신,False
FIL4073-01,예술과젠더,유지나,False
FIL4074-01,편집심화,박영삼,False
FIL4074-02,편집심화,박영삼,False
FIL4080-01,프로덕션디자인,조우정,False
FIL4080-02,프로덕션디자인,조우정,False
FIL4083-01,지역과영상교육,박종호,False
FIL4084-01,실험영화캡스톤디자인,핍초도로프,False
FIL4084-03,실험영화캡스톤디자인,핍초도로프,False
FIL4087-01,감독스타일분석,정수완,False
FIL4087-02,감독스타일분석,이대범,False
FIL4088-01,영화홍보마케팅,한순호,False
FIL4088-02,영화홍보마케팅,한순호,False
FIL4091-01,각색시나리오실습,조은희,False
FIL4091-03,각색시나리오실습,이수진,False
FIL4093-01,융복합매체캡스톤디자인,문다원,False
FIL4093-03,융복합매체캡스톤디자인,문다원,False
FIS4017-01,식품경영전략세미나,김상태,False
FIS4041-01,외식산업경영세미나,황재현,False
FIS4042-01,식품산업조직론,지인배,False
FIS4043-01,식품안전관리론,이보삼,False
FIS4048-01,애그리비즈니스세미나,황재현,False
FIS4049-01,식품거시및무역론,심춘수,False
FIS4052-01,전자상거래와소매유통,김상태,False
FOO4005-01,생화학및분자생물학실험,홍광원,False
FOO4011-01,식품가공학2,박준하,False
FOO4013-01,식품화학실험,이광근,False
FOO4017-01,발효공학,강준원,False
FOO4025-01,기능성식품학2,이석희,False
FOO4028-01,식품면역학,강석성,False
FOO4032-01,식품안전성학,신한승,False
FOO4037-01,식품공학,이승주,False
FOO4038-01,식품효능평가실습학,금나나,False
FSI4001-01,사이버범죄수사론,이미정,False
GCS4002-01,식품포장특론,정승원,False
GCS4006-01,4차산업과패키징,김병수,False
GEO4021-01,지리교육공학및평가,안재섭,False
GEO4049-01,지리교과논리및논술세미나,안재섭,False
GEO4052-01,지리교재연구및지도법,안재섭,False
GEO4065-01,글로벌경제지리,이승철,False
GEO4067-01,커뮤니티맵핑과액티브러닝(캡스톤디자인),양병윤,False
GEO4068-01,원격탐사와영상판독,나유경,False
GEO4069-01,응용지형학,김태석,False
HIE4003-01,역사교육특강,윤선태,False
HIE4009-01,역사논리및논술,윤종필,False
HIE4009-02,역사논리및논술,윤종필,False
HIE4011-01,한국사회경제사,윤선태,False
HIE4018-01,현대세계와한국,조건,False
HIE4021-01,역사교재연구및지도법,윤종필,False
HIE4029-01,한국사교육론,이승민,False
HIE4033-01,사료강독3:아시아사교육자료강독,최진열,False
HIE4040-01,서양근현대사,강택구,False
HIE4042-01,세계사교재론,강명수,False
HIS4005-01,동양최근세사,김택경,False
HIS4007-01,한국사상사,최연식,False
HIS4011-01,동양사강독,서인범,False
HIS4018-01,동양사연습,정병준,False
HIS4024-01,동양역사고전읽기,강준,False
HIS4029-01,한국문화예술사,박진일,False
HIS4030-01,서양현대사,유회명,False
HIS4031-01,서양사연습,유회명,False
HIS4035-01,한국현대사,조민지,False
HIS4040-01,태평양현대사,권오수,False
HIS4044-01,3D동국여지승람,권기석,False
HIS4046-01,디지털역사문화콘텐츠(캡스톤디자인),김택경,False
HOM4004-01,외국조리,허인준,False
HOM4010-01,생활설계와직업,조소연,False
HOM4022-01,부모교육론,이현,False
HOM4038-01,가정과논리및논술,전미경,False
HOM4038-02,가정과논리및논술,전미경,False
HOM4042-01,생애주기영양,강영은,False
HOM4043-01,식생활관리,이유신,False
HOM4044-01,서양복식문화사,김희라,False
HOM4048-01,가정교재연구및지도법,하오선,False
HOM4054-01,가족복지,이현,False
INC4057-01,데이터베이스체제,양기주,False
INC4057-02,데이터베이스체제,양기주,False
INC4063-01,컴퓨터네트워크,이재훈,False
INC4063-02,컴퓨터네트워크,이재훈,False
INC4085-01,캡스톤디자인2,임대운,False
INC4086-01,임베디드시스템,김동환,False
INC4100-01,디지털영상처리,류철,False
INC4104-01,모바일소프트웨어,김웅섭,False
INC4106-01,암호알고리즘및응용,임대운,False
INC4107-01,딥러닝,김동환,False
INC4108-01,산학융합종합설계(지식경영 프로젝트),이동환,False
INC4111-01,디지털통신,임민중,False
INC4111-02,디지털통신,임민중,False
INC4114-01,지능형IoT시스템설계및지식재산권,김웅섭,False
INS4016-01,침입탐지와차단시스템,김혁준,False
INS4017-01,산업보안기술,최인석,False
INS4018-01,최신ICT와보안,박민수,False
INS4019-01,침해사고대응관리,이준형,False
INS4020-01,디지털포렌식개론,정두원,False
INT4007-01,무역영어,김고운,False
INT4007-02,무역영어,남보라,False
INT4008-01,국제운송과물류,전기홍,False
INT4022-01,무역통계분석,이재화,False
INT4022-02,무역통계분석,이재화,False
INT4037-01,무역과리스크관리,김석태,False
INT4037-02,무역과리스크관리,정벤윤,False
INT4038-01,파생상품거래,현정환,False
INT4038-02,파생상품거래,신우용,False
INT4039-01,한국경제와통상,신승관,False
INT4041-01,국제지역경제론,이학노,False
INT4044-01,핀테크와글로벌금융환경,현정환,False
INT4047-01,글로벌서비스전략,하홍열,False
INT4047-02,글로벌서비스전략,하홍열,False
IRC4004-01,자율사물캡스톤디자인,김준오,False
ISE4005-01,첨단제조공학,박준영,False
ISE4018-01,유통물류관리,전성범,False
ISE4022-01,제품개발,장준호,False
ISE4023-01,기술경영,윤병운,False
ISE4026-01,산업시스템공학종합설계,장준호,False
ISE4036-01,헬스케어공학,염세경,False
ISE4038-01,품질공학,서용윤,False
ISE4042-01,산업AI,이종태,False
ISE4044-01,UI/UX설계,장준호,False
ISE4046-01,머신러닝2,이종태,False
ISE4047-01,산업시스템프로그래밍2,이종태,False
ISE4048-01,주니어세미나(기술경영 컨설팅 프로젝트),윤병운,False
JAP4012-01,일본어사,이경철,False
JAP4013-01,한.일비교문학,이영호,False
JAP4016-01,일본근현대기업사,송정현,False
JAP4020-01,일본역사의이해,정성희,False
JAP4023-01,일본근현대문학의이해,이영호,False
JAP4026-01,주니어세미나(한일 문화콘텐츠 세미나),송정현,False
JAP4086-01,한일무역실무(캡스톤디자인),송정현,False
JAP4087-01,한일경제사회의이해,송정현,False
KLE4017-01,문학교육론,전한성,False
KLE4034-01,문학과문화교육론,이원영,False
KLE4040-01,고전산문교육론,김승호,False
KLE4046-01,국어교재연구및지도법,김해인,False
KLE4046-02,국어교재연구및지도법,조성윤,False
KLE4047-01,고전문학교육자료강독,조성윤,False
KLE4051-01,국어과논술교육론,백정이,False
KLE4052-01,한국언어규범론,고희성,False
KLE4053-01,국어교육연습,이원영,False
KLE4058-01,국어교육과매체문식성,김해인,False
KOP4016-01,형상표현2,곽상원,False
KOP4020-01,수묵채색화2,이인,False
KOP4034-01,현대회화2(캡스톤디자인),이주원,False
KOP4046-01,한국화현장실기2(캡스톤디자인),이지우,False
KOP4047-01,한국화조형실험,이주원,False
KOP4049-01,작가포트폴리오실습,김민주,False
KOP4051-01,한국의미술작가론,성시정,False
KOR4063-01,국어의역사,서정호,False
KOR4070-01,중세국어문법의이해,전기량,False
KOR4070-02,중세국어문법의이해,전기량,False
KOR4074-01,한국현대문화론,김문정,False
KOR4076-01,문학연구방법,한만수,False
KOR4079-01,국어음운과표준발음,변용우,False
KOR4079-02,국어음운과표준발음,변용우,False
KOR4090-01,문화연구입문,조은애,False
KOR4090-02,문화연구입문,정창훈,False
KOR4093-01,국어어휘와표현,김수진,False
KOR4093-02,국어어휘와표현,김수진,False
KOR4094-01,고전시가의세계,김상일,False
KOR4096-01,고전소설의세계,정환국,False
KOR4096-02,고전소설의세계,남궁윤,False
KOR4104-01,고전문학과현대매체,최진경,False
KOR4106-01,근현대문학사,서인숙,False
KOR4108-01,고전기록문학읽기,김상일,False
KOR4111-01,크리에이티브논픽션(캡스톤디자인),김일환,False
KOR4112-01,불교언해구결문헌안내,김성주,False
KOR4113-01,문학공간과불교,김일환,False
KOR4115-01,주니어세미나(스토리콘텐츠 세미나),김일환,False
LAW4007-01,가족법,최창렬,False
LAW4045-01,사회보장법,조성혜,False
LAW4048-01,환경법,최봉석,False
LAW4052-01,저작권법,강기봉,False
LAW4065-01,법철학,변종필,False
LAW4066-01,자본시장법,하영태,False
LAW4080-01,국제법총론,이용중,False
LAW4080-02,국제법총론,김형구,False
LAW4084-01,헌법소송법,김경제,False
LAW4089-01,노동분쟁법,조성민,False
LAW4094-01,보험법,이훈종,False
LAW4105-01,인터넷법(캡스톤디자인),임규철,False
LAW4114-01,국제인권법,김형구,False
LAW4138-01,형사소송법판례연습,강동욱,False
LAW4147-01,피해자학,송귀채,False
LAW4157-01,민사소송법,김인범,False
LAW4158-01,AmericanJudicialSystem,김재선,False
LAW4158-02,AmericanJudicialSystem,홍대운,False
LAW4159-01,SustainableDevelopmentLaw,이용중,False
LAW4160-01,주니어세미나(법학진로와 현장체험),강동욱,False
MAE4030-01,수학교육사,박경은,False
MAE4031-01,수학적문제해결교육,이중권,False
MAE4033-01,수리논술,김수금,False
MAE4041-01,현대대수학2,안선신,False
MAE4043-01,복소해석학2,이한주,False
MAE4046-01,수학교재연구및지도법,이중권,False
MAE4046-02,수학교재연구및지도법,이중권,False
MAT4014-01,실해석,안재욱,False
MAT4030-01,미분기하2,문환표,False
MAT4033-01,암호론,조범규,False
MAT4048-01,현대대수학Ⅱ,조범규,False
MAT4049-01,편미분방정식,안재욱,False
MAT4053-01,위상수학2,김도진,False
MAT4055-01,수리확률론,문환표,False
MAT4056-01,심층기계학습,권기운,False
MEC4032-01,진동및소음,곽문규,False
MEC4038-01,CAD/CAM,방세윤,False
MEC4038-02,CAD/CAM,박수환,False
MEC4065-01,특화설계,조수호,False
MEC4065-02,특화설계,조수호,False
MEC4068-01,연소와연료전지,이상용,False
MEC4076-01,신재생에너지,이상용,False
MEC4077-01,신소재특론,임중연,False
MEC4080-01,트랙별종합설계프로젝트,이진우,False
MEC4089-01,디지털제조,한민우,False
MEC4091-01,자율사물시스템설계,고봉환,False
MEC4093-01,소프트 로보틱스,한민우,False
MEC4096-01,제어이론,고봉환,False
MGT4030-01,서비스운영관리,송광석,False
MGT4032-01,기업재무,전진규,False
MGT4032-02,기업재무,전진규,False
MGT4032-03,기업재무,배재완,False
MGT4035-01,선물옵션,김대룡,False
MGT4035-02,선물옵션,김대룡,False
MGT4046-01,리더십,이병철,False
MGT4046-02,리더십,김기흥,False
MGT4046-03,리더십,김기흥,False
MGT4047-01,윤리경영,정현천,False
MGT4047-02,윤리경영,정현천,False
MGT4049-01,경영전략,최경규,False
MGT4049-02,경영전략,최경규,False
MGT4053-01,인사관리,이병철,False
MGT4053-02,인사관리,성상현,False
MGT4053-03,인사관리,김동호,False
MGT4059-01,글로벌운영전략,최현도,False
MGT4059-02,글로벌운영전략,최현도,False
MGT4061-01,경영과학,임성묵,False
MGT4061-02,경영과학,임성묵,False
MGT4064-01,유통전략,이상현,False
MGT4064-02,유통전략,이상현,False
MGT4069-01,채권론,윤선중,False
MGT4069-02,채권론,윤선중,False
MGT4071-01,브랜드관리(캡스톤디자인),양윤재,False
MGT4072-01,마케팅커뮤니케이션(캡스톤디자인),권미진,False
MGT4074-01,소비자행동론(NCS),전승우,False
MGT4074-02,소비자행동론(NCS),전승우,False
MGT4074-03,소비자행동론(NCS),이선녕,False
MGT4075-01,마케팅리서치(NCS),이채호,False
MGT4076-01,How to Reason Negotiate and Persuade like a boss,카린맥도날드,False
MGT4077-01,Empowering techniques to Manage People Projects and Innovation,카린맥도날드,False
MIS4010-01,IT거버넌스,황경태,False
MIS4044-01,프로젝트관리,김인재,False
MIS4054-01,빅데이터와비즈니스애널리틱스,김경재,False
MIS4060-01,비즈니스모델개발프로젝트,김인재,False
MIS4063-01,enterprise4.0과비즈니스모델혁신,권소연,False
MIS4064-01,정보보안및개인정보보호,소영재,False
MIS4071-01,소셜애널리틱스,권소연,False
MIX4003-01,키네틱아트,홍기원,False
MME4118-01,멀티미디어융합공학,이철,False
MME4121-01,컴퓨터네트워크,이강만,False
MME4122-01,멀티미디어종합설계(캡스톤디자인),조성인,False
MME4126-01,소프트웨어설계,신인수,False
MME4131-01,주니어세미나(AI와 컴퓨터비전),조성인,False
NOR4004-01,북한연구방법론,황진태,False
NOR4007-01,북한의문학과예술,김경숙,False
NOR4014-01,통일환경과통일정책,한승대,False
NOR4015-01,북한의지도자와사상체계,김규범,False
NOR4019-01,북한일상생활연구세미나(캡스톤디자인),박민주,False
NOR4021-01,남북한체제의비교와통합,한재헌,False
PAI4001-01,미술비평론,이주희,False
PAI4013-01,현대조형2,김영섭,False
PAI4015-01,미디어연구1,주도양,False
PAI4018-01,혼합매체2,김순임,False
PAI4023-01,멘토프로그램(초청작가세미나),정유미,False
PAI4027-01,현대회화연구2,정윤영,False
PAI4028-01,영상연구2,주도양,False
PAI4030-01,회화4(캡스톤디자인),허수빈,False
PAI4032-01,회화6(캡스톤디자인),김영섭,False
PAS4005-01,형사소송법,최철,False
PAS4006-01,범죄예방론,김연수,False
PAS4014-01,산업보안론,이준형,False
PAS4023-01,미래사회와경찰활동,김연수,False
PAS4024-01,테러리즘,이완희,False
PAS4025-01,데이터베이스조사,김준호,False
PAS4027-01,융합보안캡스톤디자인,이완희,False
PAS4027-02,융합보안캡스톤디자인,박상진,False
PHE4031-01,스포츠사회학,채재성,False
PHE4031-02,스포츠사회학,서정운,False
PHE4032-01,코우치론,송진섭,False
PHE4036-01,체육측정평가,박병익,False
PHE4036-02,체육측정평가,최현수,False
PHE4038-01,동계스포츠지도법,김언호,False
PHE4039-01,농구지도법,유제광,False
PHE4060-01,체육논리및논술,유제광,False
PHE4061-01,체육과연구법,박영권,False
PHE4068-01,체육교재연구및지도법,박혜연,False
PHE4071-01,운동기능지도법2,채재성,False
PHE4082-01,안전및건강교육,김언호,False
PHE4082-02,안전및건강교육,서지원,False
PHI4027-01,문화와역사의철학,홍윤기,False
PHI4069-01,미디어와 예술철학,허유선,False
PHI4075-01,포스트 휴머니즘과 인간의 삶,심지원,False
PHI4078-01,현상학과 심리철학,김영진,False
PHI4080-01,인지과학의 철학,심지원,False
PHI4082-01,송명성리학,김제란,False
PHI4084-01,도가·도교사상의이해,유병래,False
PHI4086-01,멘토프로그램(철학 콘텐츠 기획 실습),허유선,False
PHY4001-01,전자기학2,양우철,False
PHY4008-01,수리물리학2,조훈영,False
PHY4012-01,양자역학2,조훈영,False
PHY4019-01,입자물리학,곽보근,False
PHY4037-01,응용물리학,손정인,False
PHY4045-01,소재물리학,정권범,False
PHY4046-01,물리학과 알고리즘,곽보근,False
PHY4047-01,에너지물리학,김광주,False
PHY4049-01,첨단응용물리실험,정권범,False
PHY4051-01,물리연구프로젝트2,손정인,False
PMY4015-01,의약화학1,김영우,False
PMY4016-01,의약품설계학,이경,False
PMY4017-01,약물학2,최영희,False
PMY4019-01,약제학2,한효경,False
PMY4020-01,제제공학,정성훈,False
PMY4022-01,약학실습4,최영희,False
PMY4024-01,내분비약물학,최영희,False
PMY4040-01,약물치료학3,최창익,False
PMY4041-01,약물치료학4,최창익,False
PMY4042-01,생물의약품학,이충호,False
PMY4045-01,조제학,송은호,False
PMY4047-01,커뮤니케이션스킬,진혜경,False
PMY4053-01,기초예비실무실습,권경희,False
PMY4066-01,복약지도론,김지애,False
PMY4070-01,약사윤리와보건의약관계법규,권경희,False
PMY4073-01,약동학,최영희,False
PMY4094-01,일반의약품학,이지현,False
PMY4099-01,한약제제학,김현우,False
POL2044-01,정치학세미나(어드벤처디자인),박명호,False
POL2044-02,정치학세미나(어드벤처디자인),케네스윌슨,False
POL4041-01,비교민주주의론,이재철,False
POL4045-01,유럽정치론,케네스윌슨,False
POL4065-01,국제분쟁의이해,우정무,False
POL4067-01,현대정치철학,황태연,False
POL4070-01,선거제도의이해(캡스톤디자인),이재철,False
POL4073-01,비교정치(캡스톤디자인),차홍석,False
POL4080-01,외교정책과국제정치,우정무,False
POL4084-01,게임이론을통한정치분석,김준석,False
POL4086-01,정치자료를통한빅데이터분석실습,김정연,False
POL4089-01,미국정치론(캡스톤디자인),김준석,False
POL4091-01,사회과학전공자를위한머신러닝입문,김정연,False
POL4095-01,한국정치사,차홍석,False
POS4003-01,경찰인사행정,채문희,False
POS4006-01,경찰정책론,이미정,False
POS4007-01,수사심리학,문혜민,False
POS4008-01,폭력범죄론,리카르도,False
POS4009-01,경찰행정법,이미정,False
PUB4005-01,복지행정론,이주하,False
PUB4012-01,정책평가론,오영민,False
PUB4023-01,공공서비스론,박상관,False
PUB4035-01,인사행정론,배광빈,False
PUB4036-01,주니어세미나(문화와 행정학),주창범,False
PUB4037-01,산학융합종합설계(산학융합행정),주창범,False
PUB4038-01,정책기획과분석,이정관,False
PUB4040-01,국가재정과재무관리,오영민,False
PUB4041-01,정책사례연구(캡스톤디자인),김민휴,False
PUB4042-01,지방자치와도시행정(캡스톤디자인),주창범,False
PUB4048-01,행정과PSAT,배광빈,False
PUB4049-01,정부규제론,우창빈,False
PUB4052-01,행정계량분석(캡스톤디자인),주창범,False
PUB4055-01,AI시대의행정법,김민휴,False
SCS4019-01,데이터베이스,송충건,False
SCS4031-01,융합캡스톤디자인,신연순,False
SCS4031-02,융합캡스톤디자인,신연순,False
SCS4042-01,자료구조및알고리즘2,김광일,False
SCS4045-01,오픈소스소프트웨어프로젝트,김동호,False
SCS4048-01,모바일프로그래밍,송충건,False
SCS4049-01,머신러닝과데이터사이언스,선석규,False
SCS4050-01,웹서버실습,김동호,False
SCU4024-01,멘토프로그램(미술관탐방),전서영,False
SCU4030-01,설치와매체(캡스톤디자인),김한솔,False
SCU4031-01,소조6(캡스톤디자인),김선열,False
SCU4036-01,현대작가세미나(캡스톤디자인),신자은,False
SCU4038-01,소조4(캡스톤디자인),김현준,False
SCU4039-01,금속조2(캡스톤디자인),김황록,False
SCU4040-01,혼합조각연구2(캡스톤디자인),김황록,False
SCU4044-01,컴퓨터그래픽2D3D2,김한기,False
SEM4006-01,전파공학,정웅,False
SEM4009-01,반도체소자및실습2,이세준,False
SEM4014-01,반도체공정및실습2,이세준,False
SEM4015-01,디스플레이공학,김득영,False
SEM4062-01,메모리소자및재료,임현식,False
SEM4069-01,시스템반도체설계,송민규,False
SEM4071-01,초고주파회로및설계,정웅,False
SEM4075-01,전력반도체,이영민,False
SEM4076-01,반도체분광학,장재원,False
SEM4079-01,인공지능하드웨어설계프로젝트,김재현,False
SOC4005-01,비교사회학,윤충로,False
SOC4011-01,사회조사실습,김상문,False
SOC4013-01,고령화사회론,김정석,False
SOC4014-01,특수사회학,윤충로,False
SOC4015-01,다문화사회실습,이충훈,False
SOC4022-01,4차 산업혁명과 사회변동,허윤정,False
SOC4025-01,일상생활의정치사회학,김종철,False
SOC4026-01,지역사회정책과공동체,김종철,False
SOW4016-01,아동복지론,윤여원,False
SOW4032-01,사회복지현장실습,윤여원,False
SOW4034-01,사회복지조사론,홍송이,False
SOW4037-01,사회복지실천기술론,김일명,False
SOW4042-01,사회복지법제와실천,김남희,False
SOW4046-01,의료사회복지론,손가현,False
SOW4048-01,사회복지와문화다양성,이은영,False
SOW4050-01,사례관리론,이은정,False
SOW4051-01,사회복지행정론,김학주,False
SPC4014-01,스포츠영양학,이기혁,False
SPC4020-01,스포츠시설운영및관리,김종호,False
SPC4029-01,스포츠전문영어,염희옥,False
SPC4031-01,운동처방론,고덕한,False
SPC4040-01,트레이닝방법론,정진욱,False
SPC4043-01,스포츠상해및재활,최문영,False
SPC4044-01,스포츠코칭,김인우,False
SPC4050-01,운동발달및학습,임상훈,False
SPC4051-01,스포츠지도자리더십,이완영,False
SPC4053-01,스포츠생체역학,최문영,False
SPC4055-01,스포츠와미디어,김종호,False
SPC4060-01,웨이트트레이닝,강의수,False
SPC4061-01,스포츠와4차산업,조용인,False
SPC4062-01,스포츠융복합세미나,김인우,False
STA4006-01,범주형자료분석,김희경,False
STA4012-01,실험계획법,안홍엽,False
STA4017-01,통계모델링및컨설팅2,최성은,False
STA4020-01,통계적품질관리,박소형,False
STA4037-01,표본조사방법론및실습,김선웅,False
STA4037-02,표본조사방법론및실습,박소형,False
STA4039-01,생존분석,박주현,False
SUR4001-01,서베이설계및관리실습,홍성준,False
THE4005-01,연기6,신영섭,False
THE4005-02,연기6,조준희,False
THE4007-01,카메라연기2,박은경,False
THE4009-01,뮤지컬연기2,이동훈,False
THE4011-01,뮤지컬보컬6,윤아르나,False
THE4011-02,뮤지컬보컬6,홍금단,False
THE4013-01,무브먼트2,도재형,False
THE4015-01,현대무용2,전지연,False
THE4015-02,현대무용2,김진선,False
THE4019-01,프로덕션디자인&테크놀로지2,최규선,False
THE4021-01,연극제작2(캡스톤디자인),이종민,False
THE4023-01,연극제작4(캡스톤디자인),조준희,False
THE4025-01,뮤지컬제작2(캡스톤디자인),최규선,False
THE4027-01,뮤지컬제작4(캡스톤디자인),이동훈,False
THE4030-01,예술경영,정달영,False
THE4032-01,연극사2,남지수,False
THE4035-01,오디션,신영섭,False
THE4037-01,보이스4,이지은,False
THE4037-02,보이스4,권지혜,False
THE4040-01,현대무용4,전지연,False
THE4040-02,현대무용4,최성욱,False
TRA4001-01,글로벌물류관리론,곽수영,False
TRA4001-02,글로벌물류관리론,곽수영,False
TRA4007-01,글로벌비즈니스커뮤니케이션,이도형,False
TRA4008-01,글로벌마켓리서치,변승혁,False
TRA4017-01,국제무역론,소병선,False
TRA4018-01,국제통상론,최문성,False
TRA4019-01,글로벌파생상품전략,김석태,False
TRA4020-01,무역영어,곽수영,False
TRA4020-02,무역영어,곽수영,False
TRA4021-01,아태지역통상론,남은영,False
TRA4025-01,인적자원관리론,이도형,False
TRA4025-02,인적자원관리론,이도형,False
TRA4026-01,창업실무,한상준,False
TRA4027-01,글로벌경영분석론,장미령,False
TRA4027-02,글로벌경영분석론,장미령,False
KCC2017-01,문학자료의 디지털 정보화 연습,유인혁,False
KCC2018-01,업무용글쓰기실습,백우진,False
ERC0001-02,교육학개론,임광국,False
ERC0001-03,교육학개론,임광국,False
ERC0001-04,교육학개론,김우영,False
ERC0001-05,교육학개론,김우영,False
ERC0002-01,교육심리,윤초희,False
ERC0002-02,교육심리,김명숙,False
ERC0002-03,교육심리,김명숙,False
ERC0002-04,교육심리,이나경,False
ERC0003-01,교육철학및교육사,이주호,False
ERC0003-02,교육철학및교육사,김주환,False
ERC0003-04,교육철학및교육사,이주호,False
ERC0005-01,교육사회,김지연,False
ERC0005-02,교육사회,김지연,False
ERC0006-01,교육방법및교육공학,이선희,False
ERC0006-02,교육방법및교육공학,이정훈,False
ERC0006-03,교육방법및교육공학,이정훈,False
ERC0007-01,교육행정및교육경영,심태은,False
ERC0007-02,교육행정및교육경영,심태은,False
ERC0007-03,교육행정및교육경영,황은희,False
ERC0007-04,교육행정및교육경영,황은희,False
ERC0011-01,교육과정,이서인,False
ERC0011-02,교육과정,홍지완,False
ERC0011-03,교육과정,홍지완,False
ERC0012-01,교육평가,고은선,False
ERC0012-02,교육평가,김미희,False
ERC0012-03,교육평가,김미희,False
ERC0013-01,교직실무,이원춘,False
ERC0013-02,교직실무,이원춘,False
ERC0013-03,교직실무,이경재,False
ERC0013-04,교직실무,오덕열,False
ERC0013-05,교직실무,오덕열,False
ERC0018-01,생활지도및상담,박현주,False
ERC0018-02,생활지도및상담,김병관,False
ERC0019-01,특수교육학개론,이효정,False
ERC0019-02,특수교육학개론,심성용,False
ERC0019-03,특수교육학개론,심성용,False
ERC0019-04,특수교육학개론,김지영,False
ERC0019-05,특수교육학개론,김지영,False
ERC0020-01,학교폭력예방및학생의이해,심성용,False
ERC0020-02,학교폭력예방및학생의이해,심성용,False
ERC0020-03,학교폭력예방및학생의이해,최은영,False
ERC0020-04,학교폭력예방및학생의이해,최은영,False
ERC2034-01,종교교재연구및지도법,문현공(혜원),False
ERC2036-01,영어교재연구및지도법,신정아,False
ERC2040-01,물리교재연구및지도법,김형상,False
ERC2041-01,화학교재연구및지도법,이종혁,False
ERC2042-01,일반사회교재연구및지도법,서창훈,False
ERC2044-01,농업교재연구및지도법,이경림,False
ERC2045-01,생물교재연구및지도법,조선희,False
ERC2048-01,미술교재연구및지도법,김지균,False
ERC2049-01,중국어교재연구및지도법,서미령,False
ERC2050-01,연극영화교재연구및지도법,안형민,False
ERC2054-01,교직논리및논술,고희성,False
ERC2055-01,통합사회교재연구및지도법,이서영,False
LED0007-01,평생교육방법론,이원춘,False
LED0013-01,평생교육경영론,김혁,False
NAD1001-01,N-데이터과학개요,이우진,True
NAD1002-01,N-기계학습기본알고리즘,김지희,True
NAD1003-01,N-데이터시각화개요,장혜령,True
NAD1005-01,N-탐색적데이터분석,임상수,True
NAD1006-01,N-기계학습,김지희,True
NAD1007-01,N-딥러닝알고리즘,김지희,True
NAD1008-01,N-추천시스템기본알고리즘,김지희,True
NAD1009-01,N-추천시스템고급알고리즘,김지희,True
