course_id,days,start_time,end_time,classroom
251,화,16:30,18:00,1102-206(종합강의동 206 강의실)
251,수,16:30,18:00,1102-206(종합강의동 206 강의실)
255,화,12:00,15:00,501-142(학림관 J104 강의실)
258,화,12:00,13:30,501-314(학림관 J314 강의실)
258,목,12:00,13:30,501-314(학림관 J314 강의실)
259,목,18:00,20:30,401-3101(신공학관(기숙사) 3101 강의실)
261,월,13:30,15:30,405-318(원흥관 F318 (F) 공용컴퓨터실)
261,목,13:30,15:30,405-318(원흥관 F318 (F) 공용컴퓨터실)
262,화,16:00,18:00,401-3115(신공학관(기숙사) 3115 (T) 공용컴퓨터실)
262,목,16:00,18:00,401-3115(신공학관(기숙사) 3115 (T) 공용컴퓨터실)
263,금,09:00,13:00,401-3115(신공학관(기숙사) 3115 (T) 공용컴퓨터실)
264,화,13:00,15:00,401-6141(신공학관(기숙사) 6141 강의실)
264,목,13:00,15:00,401-6141(신공학관(기숙사) 6141 강의실)
265,화,09:00,10:30,501-413(학림관 J414 강의실)
265,금,10:30,12:00,501-413(학림관 J414 강의실)
266,월,16:30,19:15,405-318(원흥관 F318 (F) 공용컴퓨터실)
267,금,16:30,19:15,1104-151(상영바이오관  컴퓨터실)
272,수,16:00,17:30,308-303(과학관 D303 강의실)
272,금,16:00,17:30,308-303(과학관 D303 강의실)
273,화,10:00,12:00,502-B129(체육관 B104 운동기능학습장3)
274,화,14:00,16:00,502-B129(체육관 B104 운동기능학습장3)
275,월,14:30,16:30,502-B111(체육관 B103 운동기능학습장2)
276,월,17:00,18:50,502-143(체육관 113 경기장)
277,목,12:00,14:00,502-143(체육관 113 경기장)
278,목,16:00,18:00,502-B107(체육관 B102 운동기능학습장1)
279,목,10:00,12:00,1102-118(종합강의동 118 무용실/좌선실)
280,목,12:00,14:00,502-B111(체육관 B103 운동기능학습장2)
281,목,15:00,17:00,102-247(학술/문화관 K247 학명세미나실_스마트)
282,화,16:00,17:30,407-203(정보문화관P P401 강의실_스마트)
282,목,16:30,18:00,407-203(정보문화관P P401 강의실_스마트)
283,월,16:30,18:00,501-142(학림관 J104 강의실)
283,수,14:00,15:30,501-142(학림관 J104 강의실)
284,화,12:00,13:30,102-361(학술/문화관 K361 361 강의실)
284,목,12:00,13:30,102-361(학술/문화관 K361 361 강의실)
285,화,13:30,15:00,102-315(학술/문화관 K315 315 강의실)
285,목,11:30,13:00,102-315(학술/문화관 K315 315 강의실)
286,화,13:30,15:00,102-247(학술/문화관 K247 학명세미나실_스마트)
286,목,11:30,13:00,102-247(학술/문화관 K247 학명세미나실_스마트)
287,화,13:30,15:00,102-439(학술/문화관 K439 439 강의실)
287,목,11:30,13:00,102-439(학술/문화관 K439 439 강의실)
288,수,12:00,14:00,102-247(학술/문화관 K247 학명세미나실_스마트)
289,월,10:00,12:00,A41098001(기타건물  대운동장)
290,월,12:00,14:00,502-143(체육관 113 경기장)
291,월,13:00,15:00,A41098001(기타건물  대운동장)
292,목,13:00,15:00,502-B131(체육관 B105 운동기능학습장4(전문무용))
293,수,12:00,14:00,1102-118(종합강의동 118 무용실/좌선실)
294,화,16:00,17:30,501-314(학림관 J314 강의실)
294,목,16:30,18:00,501-314(학림관 J314 강의실)
295,월,12:00,13:30,501-304(학림관 J311 강의실)
295,수,11:00,12:30,501-304(학림관 J311 강의실)
296,화,10:30,12:30,502-B111(체육관 B103 운동기능학습장2)
297,화,14:00,15:30,202-571(사회과학/경영관 L501 강의실)
297,금,14:00,15:30,202-571(사회과학/경영관 L501 강의실)
298,화,12:00,13:30,102-447(학술/문화관 K447 초허당세미나실_스마트)
298,목,12:00,13:30,102-447(학술/문화관 K447 초허당세미나실_스마트)
300,화,16:00,17:30,501-409(학림관 J413 강의실)
300,목,16:30,18:00,501-409(학림관 J413 강의실)
301,화,16:00,17:30,303-208(법학/만해관 B262 좌선실)
301,목,16:30,18:00,303-208(법학/만해관 B262 좌선실)
302,월,12:00,13:30,102-315(학술/문화관 K315 315 강의실)
302,수,11:00,12:30,102-315(학술/문화관 K315 315 강의실)
303,월,16:30,18:25,201-117(사회과학/경영관 M117 강의실)
304,화,14:00,16:00,201-111(사회과학/경영관 M111 강의실)
305,수,16:00,18:00,102-458(학술/문화관 K458 458 강의실)
306,목,16:30,18:25,202-378(사회과학/경영관 L302 강의실)
307,금,14:00,16:00,202-385(사회과학/경영관 L304 강의실_스마트)
308,화,14:00,16:00,1102-206(종합강의동 206 강의실)
309,화,15:30,17:30,102-439(학술/문화관 K439 439 강의실)
310,화,18:00,20:30,201-111(사회과학/경영관 M111 강의실)
311,화,12:00,14:00,201-226(사회과학/경영관 M216 강의실)
312,화,16:00,18:00,102-344(학술/문화관 K344 344 강의실)
313,수,16:00,18:00,102-344(학술/문화관 K344 344 강의실)
314,화,14:00,16:00,405-325(원흥관 E325 원흥 PBL)
315,목,11:00,13:00,102-223(학술/문화관 K223 문화 PBL)
316,금,14:00,16:00,102-456(학술/문화관 K456 456 강의실)
317,월,16:00,18:00,102-217(학술/문화관 K217 217 강의실)
318,금,14:00,16:00,102-221(학술/문화관 K221 221 강의실)
319,수,14:00,16:00,201-129(사회과학/경영관 M129 강의실)
320,화,14:00,16:00,102-311(학술/문화관 K311 311 강의실)
321,월,12:00,14:00,501-250(학림관 J211 강의실_스마트)
322,화,16:00,18:00,202-378(사회과학/경영관 L302 강의실)
323,화,16:00,18:00,201-117(사회과학/경영관 M117 강의실)
324,화,14:00,16:00,102-460(학술/문화관 K460 460 강의실)
325,목,14:00,16:00,207-342(혜화관 342 342 강의실)
326,월,14:00,16:00,1102-209(종합강의동 209 강의실)
327,월,14:00,16:00,102-462(학술/문화관 K462 462 강의실)
328,수,14:00,17:00,102-456(학술/문화관 K456 456 강의실)
329,목,18:00,20:30,201-222(사회과학/경영관 M215 강의실)
330,월,18:00,20:30,201-111(사회과학/경영관 M111 강의실)
331,월,16:00,18:00,102-352(학술/문화관 K352 352 강의실)
332,수,14:00,16:00,1102-219(종합강의동 219 강의실)
333,수,12:30,14:00,102-458(학술/문화관 K458 458 강의실)
333,금,12:00,13:30,102-458(학술/문화관 K458 458 강의실)
334,목,12:00,14:00,201-111(사회과학/경영관 M111 강의실)
335,목,15:00,17:00,405-325(원흥관 E325 원흥 PBL)
336,화,12:00,13:30,407-105(정보문화관P P301 정보 PBL)
336,목,12:00,13:30,407-105(정보문화관P P301 정보 PBL)
337,수,16:00,17:30,102-357(학술/문화관 K357 357 강의실)
337,금,16:00,17:30,102-357(학술/문화관 K357 357 강의실)
339,화,12:00,13:30,407-B105(정보문화관P P202 강의실)
339,목,12:00,13:30,407-B105(정보문화관P P202 강의실)
340,월,12:00,13:30,407-B101(정보문화관P P201 강의실)
340,수,11:00,12:30,407-B101(정보문화관P P201 강의실)
341,화,11:30,14:30,202-364(사회과학/경영관 L311 강의실)
342,화,12:00,13:30,407-B108(정보문화관P P203 강의실)
342,목,12:00,13:30,407-B108(정보문화관P P203 강의실)
343,월,16:30,18:00,407-B105(정보문화관P P202 강의실)
343,수,14:00,15:30,407-B105(정보문화관P P202 강의실)
344,화,12:00,13:30,1104-845(상영바이오관 845 세미나실1(고양캠퍼스))
344,목,12:00,13:30,1104-845(상영바이오관 845 세미나실1(고양캠퍼스))
345,화,12:00,13:30,405-318(원흥관 F318 (F) 공용컴퓨터실)
345,목,12:00,13:30,405-318(원흥관 F318 (F) 공용컴퓨터실)
346,월,12:00,14:00,202-463(사회과학/경영관 L432 (L) 공용컴퓨터실)
346,수,11:00,13:00,202-463(사회과학/경영관 L432 (L) 공용컴퓨터실)
347,화,12:00,14:00,401-3115(신공학관(기숙사) 3115 (T) 공용컴퓨터실)
347,목,12:00,14:00,401-3115(신공학관(기숙사) 3115 (T) 공용컴퓨터실)
348,화,16:00,17:30,102-460(학술/문화관 K460 460 강의실)
348,목,16:30,18:00,102-460(학술/문화관 K460 460 강의실)
349,수,11:00,14:00,501-347(학림관 J308 강의실_스마트)
350,수,15:30,18:25,207-514(혜화관 514 514 강의실)
351,수,12:30,15:30,102-460(학술/문화관 K460 460 강의실)
352,월,12:00,13:30,102-362(학술/문화관 K362 362 강의실)
352,수,11:00,12:30,102-362(학술/문화관 K362 362 강의실)
353,화,16:00,17:30,407-105(정보문화관P P301 정보 PBL)
353,목,16:30,18:00,407-105(정보문화관P P301 정보 PBL)
354,수,10:30,13:30,202-364(사회과학/경영관 L311 강의실)
355,화,15:00,18:00,202-364(사회과학/경영관 L311 강의실)
356,화,09:30,12:30,201-114(사회과학/경영관 M114 강의실)
356,목,09:30,12:30,201-114(사회과학/경영관 M114 강의실)
357,수,13:30,16:30,310-411(중앙도서관  T-PBL실)
358,수,10:30,12:00,303-243(법학/만해관 B253 대원AI융합세미나실)
358,금,10:30,12:00,303-243(법학/만해관 B253 대원AI융합세미나실)
359,화,14:00,17:00,207-224(혜화관 224 주윤식 세미나실(224세미나실))
360,수,09:00,12:00,202-266(사회과학/경영관 223 PBL 강의실)
361,수,12:00,15:00,201-117(사회과학/경영관 M117 강의실)
362,화,18:00,18:50,303-156(법학/만해관 B161 강의실(모의법정))
363,화,18:50,19:40,303-156(법학/만해관 B161 강의실(모의법정))
364,목,10:30,13:30,202-374(사회과학/경영관 L301 강의실)
365,월,14:00,17:00,201-129(사회과학/경영관 M129 강의실)
366,화,09:00,12:00,201-343(사회과학/경영관 M331 사과대 대학원 강의실)
367,수,17:00,19:40,201-129(사회과학/경영관 M129 강의실)
368,금,10:00,13:00,201-343(사회과학/경영관 M331 사과대 대학원 강의실)
369,월,15:00,16:30,201-122(사회과학/경영관 M122 강의실)
369,수,15:00,16:30,201-122(사회과학/경영관 M122 강의실)
370,화,12:00,15:00,201-404(사회과학/경영관 M404 강의실_스마트)
371,금,13:00,16:00,201-317(사회과학/경영관 M305 강의실)
372,화,16:30,18:00,201-317(사회과학/경영관 M305 강의실)
372,목,10:30,12:00,201-317(사회과학/경영관 M305 강의실)
373,금,09:00,12:00,201-436(사회과학/경영관 M436 강의실)
374,화,13:30,15:00,201-554(사회과학/경영관 M554 554 강의실)
374,목,13:30,15:00,201-554(사회과학/경영관 M554 554 강의실)
375,화,15:00,16:30,201-554(사회과학/경영관 M554 554 강의실)
375,목,15:00,16:30,201-554(사회과학/경영관 M554 554 강의실)
376,수,18:50,21:30,207-304(혜화관 304 304 강의실)
377,수,20:40,22:20,102-311(학술/문화관 K311 311 강의실)
378,월,09:00,11:00,102-342(학술/문화관 K342 342 강의실)
379,월,09:00,11:00,501-203(학림관 J212 강의실)
380,월,09:00,11:00,501-409(학림관 J413 강의실)
381,월,13:30,15:30,102-342(학술/문화관 K342 342 강의실)
382,월,13:30,15:30,102-352(학술/문화관 K352 352 강의실)
383,화,09:00,11:00,102-357(학술/문화관 K357 357 강의실)
384,화,09:00,11:00,102-352(학술/문화관 K352 352 강의실)
385,화,09:00,11:00,501-203(학림관 J212 강의실)
386,화,09:00,11:00,501-409(학림관 J413 강의실)
387,수,09:00,11:00,102-219(학술/문화관 K219 219 강의실)
388,수,09:00,11:00,501-203(학림관 J212 강의실)
389,수,09:00,11:00,501-409(학림관 J413 강의실)
390,목,09:00,11:00,102-344(학술/문화관 K344 344 강의실)
391,목,09:00,11:00,102-315(학술/문화관 K315 315 강의실)
392,목,09:00,11:00,102-357(학술/문화관 K357 357 강의실)
393,목,13:30,15:30,102-344(학술/문화관 K344 344 강의실)
394,목,13:30,15:30,102-342(학술/문화관 K342 342 강의실)
395,목,13:30,15:30,501-203(학림관 J212 강의실)
396,금,09:00,11:00,102-221(학술/문화관 K221 221 강의실)
397,금,09:00,11:00,102-357(학술/문화관 K357 357 강의실)
398,금,09:00,11:00,102-311(학술/문화관 K311 311 강의실)
399,금,09:00,11:00,501-203(학림관 J212 강의실)
400,월,13:30,15:30,102-315(학술/문화관 K315 315 강의실)
401,수,09:00,11:00,102-342(학술/문화관 K342 342 강의실)
402,월,13:30,15:30,501-203(학림관 J212 강의실)
403,화,13:30,15:30,501-203(학림관 J212 강의실)
404,화,13:30,15:30,407-B101(정보문화관P P201 강의실)
405,수,13:30,15:30,102-441(학술/문화관 K441 441 강의실)
406,수,09:00,11:00,501-142(학림관 J104 강의실)
407,금,13:30,15:30,102-342(학술/문화관 K342 342 강의실)
408,월,13:30,15:30,202-387(사회과학/경영관 L305 강의실)
409,수,09:00,11:00,102-217(학술/문화관 K217 217 강의실)
410,금,09:00,11:00,102-441(학술/문화관 K441 441 강의실)
411,월,18:50,20:30,102-361(학술/문화관 K361 361 강의실)
412,수,20:40,22:20,102-241(학술/문화관 K241 241 강의실)
413,월,09:00,10:00,303-208(법학/만해관 B262 좌선실)
414,월,13:30,14:30,303-208(법학/만해관 B262 좌선실)
415,화,09:00,10:00,303-208(법학/만해관 B262 좌선실)
416,수,09:00,10:00,102-309(학술/문화관 K309 대각전 법당)
417,목,09:00,10:00,303-208(법학/만해관 B262 좌선실)
418,목,13:30,14:30,303-208(법학/만해관 B262 좌선실)
419,금,09:00,10:00,303-208(법학/만해관 B262 좌선실)
420,월,18:00,18:50,407-B109(정보문화관P P204 좌선실)
421,월,18:50,19:40,407-B109(정보문화관P P204 좌선실)
422,월,16:00,17:00,1102-118(종합강의동 118 무용실/좌선실)
423,수,11:00,12:00,407-B109(정보문화관P P204 좌선실)
424,화,13:00,14:00,407-B109(정보문화관P P204 좌선실)
425,월,09:00,10:00,407-B109(정보문화관P P204 좌선실)
426,월,09:00,10:00,102-309(학술/문화관 K309 대각전 법당)
427,월,10:00,11:00,303-208(법학/만해관 B262 좌선실)
428,월,10:00,11:00,407-B109(정보문화관P P204 좌선실)
429,월,10:00,11:00,102-309(학술/문화관 K309 대각전 법당)
430,월,11:00,12:00,303-208(법학/만해관 B262 좌선실)
431,월,11:00,12:00,407-B109(정보문화관P P204 좌선실)
432,월,11:00,12:00,102-309(학술/문화관 K309 대각전 법당)
433,월,13:30,14:30,407-B109(정보문화관P P204 좌선실)
434,월,14:30,15:30,303-208(법학/만해관 B262 좌선실)
435,월,14:30,15:30,407-B109(정보문화관P P204 좌선실)
436,월,15:30,16:30,303-208(법학/만해관 B262 좌선실)
437,월,15:30,16:30,407-B109(정보문화관P P204 좌선실)
438,화,09:00,10:00,407-B109(정보문화관P P204 좌선실)
439,화,09:00,10:00,102-309(학술/문화관 K309 대각전 법당)
440,월,15:00,16:00,102-309(학술/문화관 K309 대각전 법당)
441,화,10:00,11:00,303-208(법학/만해관 B262 좌선실)
442,화,10:00,11:00,102-309(학술/문화관 K309 대각전 법당)
443,화,10:00,11:00,407-B109(정보문화관P P204 좌선실)
444,화,11:00,12:00,303-208(법학/만해관 B262 좌선실)
445,화,11:00,12:00,102-309(학술/문화관 K309 대각전 법당)
446,화,11:00,12:00,407-B109(정보문화관P P204 좌선실)
447,수,10:00,11:00,102-309(학술/문화관 K309 대각전 법당)
448,수,09:00,10:00,303-208(법학/만해관 B262 좌선실)
449,목,09:00,10:00,407-B109(정보문화관P P204 좌선실)
450,수,10:00,11:00,407-B109(정보문화관P P204 좌선실)
451,수,10:00,11:00,303-208(법학/만해관 B262 좌선실)
452,수,14:00,15:00,407-B109(정보문화관P P204 좌선실)
453,목,09:00,10:00,102-309(학술/문화관 K309 대각전 법당)
454,목,10:00,11:00,303-208(법학/만해관 B262 좌선실)
455,목,10:00,11:00,407-B109(정보문화관P P204 좌선실)
456,목,10:00,11:00,102-309(학술/문화관 K309 대각전 법당)
457,목,11:00,12:00,303-208(법학/만해관 B262 좌선실)
458,목,11:00,12:00,407-B109(정보문화관P P204 좌선실)
459,목,11:00,12:00,102-309(학술/문화관 K309 대각전 법당)
460,목,13:30,14:30,407-B109(정보문화관P P204 좌선실)
461,목,14:30,15:30,303-208(법학/만해관 B262 좌선실)
462,목,14:30,15:30,407-B109(정보문화관P P204 좌선실)
463,목,15:30,16:30,303-208(법학/만해관 B262 좌선실)
464,목,15:30,16:30,407-B109(정보문화관P P204 좌선실)
465,금,09:00,10:00,407-B109(정보문화관P P204 좌선실)
466,수,11:00,12:00,303-208(법학/만해관 B262 좌선실)
467,금,10:00,11:00,303-208(법학/만해관 B262 좌선실)
468,금,10:00,11:00,407-B109(정보문화관P P204 좌선실)
469,금,11:00,12:00,303-208(법학/만해관 B262 좌선실)
470,금,11:00,12:00,407-B109(정보문화관P P204 좌선실)
471,화,18:00,18:50,407-B109(정보문화관P P204 좌선실)
472,목,18:00,18:50,303-208(법학/만해관 B262 좌선실)
473,화,18:50,19:40,407-B109(정보문화관P P204 좌선실)
474,목,18:50,19:40,303-208(법학/만해관 B262 좌선실)
475,월,15:00,16:00,1102-118(종합강의동 118 무용실/좌선실)
476,월,14:00,15:00,1102-118(종합강의동 118 무용실/좌선실)
477,목,14:00,15:00,1102-118(종합강의동 118 무용실/좌선실)
478,월,13:00,14:00,1102-118(종합강의동 118 무용실/좌선실)
479,목,16:00,17:00,1102-118(종합강의동 118 무용실/좌선실)
480,월,14:00,15:00,102-309(학술/문화관 K309 대각전 법당)
481,목,13:00,14:00,102-309(학술/문화관 K309 대각전 법당)
482,수,13:00,14:00,407-B109(정보문화관P P204 좌선실)
483,화,20:40,21:30,407-B109(정보문화관P P204 좌선실)
484,목,17:00,18:00,1102-118(종합강의동 118 무용실/좌선실)
485,화,10:30,11:30,102-311(학술/문화관 K311 311 강의실)
485,화,11:30,12:30,102-311(학술/문화관 K311 311 강의실)
486,목,10:00,11:00,501-203(학림관 J212 강의실)
486,목,11:00,12:00,501-203(학림관 J212 강의실)
487,화,13:30,14:30,201-117(사회과학/경영관 M117 강의실)
487,화,14:30,15:30,201-117(사회과학/경영관 M117 강의실)
488,화,14:00,15:00,202-378(사회과학/경영관 L302 강의실)
489,화,10:30,11:30,201-111(사회과학/경영관 M111 강의실)
490,화,13:00,14:00,201-111(사회과학/경영관 M111 강의실)
491,수,09:00,10:00,201-117(사회과학/경영관 M117 강의실)
491,수,10:00,11:00,201-117(사회과학/경영관 M117 강의실)
492,수,09:00,10:00,202-387(사회과학/경영관 L305 강의실)
492,수,10:00,11:00,202-387(사회과학/경영관 L305 강의실)
493,금,16:00,17:00,202-385(사회과학/경영관 L304 강의실_스마트)
